Property ID,Zip code,City,Type of Property,Subtype of Property,Price (€),Construction year,Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Building condition,Elevator,Basement,Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale,Region,Price per m²
10382397,4845,sart (-lez-spa),apartment,penthouse,339000,2012.0,2.0,109.0,Hyper equipped,0,0.0,1.0,10.0,1.0,1300.0,,3.0,0,Good,1,1,153.0,,B,Gas,3.0,4.0,Walloon,3110.091743119266
9694834,5030,gembloux,apartment,duplex,365000,,4.0,140.0,USA hyper equipped,0,0.0,1.0,20.0,0.0,0.0,,,0,Just renovated,1,1,141.0,,B,Gas,3.0,5.0,Walloon,2607.1428571428573
10373525,1790,affligem,apartment,triplex,369000,2008.0,3.0,120.0,Hyper equipped,0,0.0,1.0,15.0,0.0,0.0,,2.0,0,As new,1,0,93.0,,A,Gas,3.0,6.0,Flemish,3075.0
10207626,1853,grimbergen strombeek-bever,apartment,duplex,370000,1995.0,3.0,174.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,As new,0,0,178.0,,B,Gas,3.0,6.0,Flemish,2126.4367816091954
10444596,1020,bruxelles,apartment,loft,385000,1964.0,3.0,143.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,To be done up,1,0,128.0,,C,Gas,,3.0,Brussels capital region,2692.3076923076924
10451527,2275,lille,apartment,duplex,385000,2012.0,3.0,123.0,Installed,1,0.0,1.0,34.0,1.0,80.0,,,0,As new,0,0,72.0,,A,Gas,2.0,6.0,Flemish,3130.081300813008
10545571,2900,schoten,apartment,duplex,399000,2014.0,3.0,135.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,As new,0,0,74.0,,A,Gas,3.0,6.0,Flemish,2955.5555555555557
10545668,2018,antwerpen,apartment,duplex,435000,2017.0,1.0,98.0,Not installed,0,0.0,0.0,0.0,1.0,15.0,,1.0,0,As new,1,0,118.0,,B,Gas,0.0,6.0,Flemish,4438.775510204082
10547535,2610,wilrijk,apartment,duplex,475000,1996.0,2.0,167.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,3.0,0,Good,1,1,194.0,,B,Electric,2.0,4.0,Flemish,2844.311377245509
10259947,1082,berchem-sainte-agathe,apartment,penthouse,525000,1991.0,4.0,200.0,Installed,0,0.0,1.0,95.0,0.0,0.0,,3.0,0,,1,1,197.0,39.0,D,Gas,2.0,,Brussels capital region,2625.0
10405274,2930,brasschaat,apartment,penthouse,698000,1993.0,2.0,210.0,Semi equipped,0,0.0,1.0,22.0,0.0,0.0,,2.0,0,Good,1,1,293.0,,C,Electric,1.0,4.0,Flemish,3323.809523809524
10512243,1050,ixelles,apartment,penthouse,750000,1895.0,2.0,161.0,Hyper equipped,0,0.0,1.0,24.0,0.0,0.0,,2.0,0,As new,0,0,249.0,49.0,E,Gas,3.0,6.0,Brussels capital region,4658.385093167702
10553656,1150,woluwÉ-saint-pierre,apartment,duplex,1298000,2006.0,4.0,306.0,Installed,0,1.0,1.0,0.0,1.0,0.0,,3.0,0,As new,0,0,146.0,,C,Gas,2.0,6.0,Brussels capital region,4241.830065359477
10394303,1785,merchtem,apartment,duplex,298000,2021.0,2.0,106.0,Installed,0,0.0,1.0,12.0,0.0,0.0,,2.0,0,Good,1,1,,,,Gas,2.0,4.0,Flemish,2811.3207547169814
9009628,4100,boncelles,apartment,penthouse,416000,,3.0,121.0,Semi equipped,0,0.0,1.0,19.0,0.0,0.0,,4.0,0,,1,1,,,,Gas,1.0,,Walloon,3438.0165289256197
10434199,1000,bruxelles,apartment,penthouse,715000,2023.0,3.0,158.0,USA hyper equipped,0,0.0,1.0,25.0,0.0,0.0,,,0,As new,1,0,,,,,3.0,6.0,Brussels capital region,4525.316455696203
10562810,9800,deinze,house,villa,640000,2004.0,4.0,250.0,Semi equipped,0,0.0,1.0,24.0,1.0,200.0,1046.0,4.0,0,As new,0,0,253.0,,C,,1.0,6.0,Flemish,2560.0
10397238,4000,liège,house,apartment block,338000,1900.0,4.0,205.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,0,Good,0,1,313.0,103.0,D,Electric,2.0,4.0,Walloon,1648.780487804878
10567656,5630,cerfontaine,house,villa,250000,1960.0,4.0,185.0,Installed,0,2.0,1.0,20.0,1.0,50.0,27000.0,4.0,0,To be done up,0,0,385.0,,E,Pellet,2.0,3.0,Walloon,1351.3513513513512
10568035,6941,durbuy,house,villa,550000,1961.0,6.0,400.0,,0,0.0,1.0,1.0,0.0,0.0,1523.0,4.0,0,As new,0,0,234.0,43.0,C,Gas,,6.0,Walloon,1375.0
10566260,7334,saint-ghislain,house,house,449000,2011.0,3.0,167.0,Installed,0,0.0,1.0,0.0,0.0,0.0,628.0,4.0,0,As new,0,0,159.0,30.0,B,Gas,2.0,6.0,Walloon,2688.622754491018
10566259,6530,thuin,house,mixed use building,219999,1940.0,2.0,168.0,Installed,0,0.0,1.0,21.0,0.0,0.0,100.0,2.0,0,As new,0,0,129.0,24.0,B,Gas,2.0,6.0,Walloon,1309.517857142857
10566258,4040,herstal,apartment,apartment,209000,2014.0,2.0,77.0,,0,0.0,1.0,4.0,0.0,0.0,,2.0,0,Good,1,1,158.0,16.0,B,Pellet,,4.0,Walloon,2714.285714285714
10566256,9300,aalst,house,house,289000,,3.0,130.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,110.0,2.0,0,As new,0,0,193.0,,B,Gas,3.0,6.0,Flemish,2223.076923076923
10566255,3960,bree,apartment,apartment,160000,1989.0,2.0,84.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,,0,,0,0,460.0,,E,Electric,2.0,,Flemish,1904.7619047619048
10566254,4682,oupeye,house,house,339000,2017.0,3.0,167.0,Hyper equipped,0,0.0,1.0,68.0,1.0,140.0,347.0,3.0,0,As new,0,0,134.0,25.0,B,,3.0,6.0,Walloon,2029.940119760479
10566253,9250,waasmunster,apartment,apartment,1280000,,3.0,263.0,Hyper equipped,0,0.0,1.0,89.0,1.0,10000.0,,3.0,0,As new,1,1,,,,,3.0,6.0,Flemish,4866.920152091255
10566252,9250,waasmunster,apartment,apartment,1186000,,3.0,241.0,USA hyper equipped,0,0.0,1.0,113.0,1.0,10000.0,,3.0,0,As new,1,1,,,,,3.0,6.0,Flemish,4921.161825726141
10566250,6040,jumet,house,house,149000,,2.0,95.0,Installed,0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,0,Good,0,0,425.0,,E,,2.0,4.0,Walloon,1568.421052631579
10566245,1060,saint-gilles,house,house,820000,,6.0,245.0,Semi equipped,0,1.0,1.0,23.0,1.0,23.0,110.0,2.0,0,Good,0,1,298.0,59.0,F,Gas,1.0,4.0,Brussels capital region,3346.938775510204
10566239,5590,ciney,house,villa,265000,,3.0,256.0,Installed,0,0.0,0.0,0.0,1.0,1003.0,1003.0,4.0,0,Good,0,1,369.0,,E,,2.0,4.0,Walloon,1035.15625
10566236,2800,mechelen,house,house,499000,1963.0,3.0,279.0,,0,0.0,0.0,0.0,0.0,0.0,272.0,3.0,0,Good,0,0,296.0,,C,Gas,,4.0,Flemish,1788.5304659498208
10566229,1861,wolvertem,house,house,395000,1956.0,4.0,183.0,,0,0.0,0.0,0.0,0.0,0.0,290.0,3.0,0,Good,0,0,349.0,,D,Gas,,4.0,Flemish,2158.469945355191
10566226,4020,liège jupillesur-meuse,house,house,359000,,5.0,192.0,Installed,0,0.0,1.0,0.0,0.0,0.0,610.0,3.0,0,To be done up,0,1,382.0,70.0,E,Gas,2.0,3.0,Walloon,1869.7916666666667
10566225,4840,welkenraedt,house,apartment block,299000,,5.0,240.0,Installed,0,0.0,1.0,0.0,0.0,0.0,229.0,3.0,0,,0,0,229.0,,C,Gas,2.0,,Walloon,1245.8333333333333
10566224,4721,kelmis neu-moresnet,house,house,275000,,4.0,250.0,Installed,0,0.0,1.0,0.0,0.0,0.0,427.0,4.0,0,,0,1,278.0,,D,Gas,2.0,,Walloon,1100.0
9786253,4850,plombieres,house,mixed use building,259000,1918.0,5.0,300.0,,0,0.0,1.0,0.0,0.0,0.0,790.0,2.0,0,,0,1,399.0,,E,Fuel oil,,,Walloon,863.3333333333334
10566223,1703,dilbeek schepdaal,apartment,duplex,480000,2020.0,3.0,139.0,,0,0.0,1.0,30.0,0.0,0.0,,3.0,0,,0,0,,,,,,,Flemish,3453.2374100719426
10566222,1703,dilbeek schepdaal,apartment,apartment,318847,2020.0,2.0,81.0,,0,0.0,1.0,13.0,0.0,0.0,,2.0,0,,0,0,,,,,,,Flemish,3936.382716049383
10566221,1703,dilbeek schepdaal,apartment,duplex,411631,2020.0,2.0,104.0,,0,0.0,1.0,12.0,0.0,0.0,,2.0,0,,0,0,,,,,,,Flemish,3957.9903846153848
10566220,1703,dilbeek schepdaal,apartment,duplex,403375,2020.0,2.0,109.0,,0,0.0,1.0,12.0,0.0,0.0,,3.0,0,,0,0,,,,,,,Flemish,3700.6880733944954
10566217,2490,balen,house,house,379000,,4.0,151.0,,0,0.0,1.0,0.0,0.0,0.0,446.0,4.0,0,,0,0,90.0,,A,,,,Flemish,2509.933774834437
10566215,5680,doische,house,house,209000,,4.0,196.0,Installed,0,0.0,1.0,15.0,1.0,2830.0,2830.0,3.0,0,Good,1,0,369.0,,E,,2.0,4.0,Walloon,1066.3265306122448
10566214,9400,ninove,house,house,177500,1936.0,2.0,114.0,Semi equipped,0,0.0,1.0,0.0,0.0,0.0,174.0,2.0,0,Good,0,0,498.0,,E,Gas,1.0,4.0,Flemish,1557.017543859649
10566213,2440,geel,house,house,289000,1966.0,3.0,201.0,,0,0.0,0.0,0.0,0.0,0.0,1254.0,3.0,0,To be done up,0,1,329.0,,D,Gas,,3.0,Flemish,1437.810945273632
10566210,2460,kasterlee,apartment,apartment,180000,1993.0,1.0,53.0,,0,0.0,1.0,34.0,0.0,0.0,,3.0,0,Good,0,0,273.0,,C,Gas,,4.0,Flemish,3396.2264150943397
10560883,1060,saint-gilles,apartment,duplex,620000,1895.0,2.0,175.0,USA installed,0,0.0,1.0,0.0,1.0,200.0,,2.0,0,Good,0,1,163.0,33.0,D,Gas,2.0,4.0,Brussels capital region,3542.8571428571427
10577192,6724,rulles,house,town house,295000,2009.0,2.0,135.0,Installed,0,1.0,1.0,40.0,0.0,0.0,,4.0,0,As new,0,1,163.0,,B,Fuel oil,2.0,6.0,Walloon,2185.185185185185
10455466,6061,montignies-sur-sambre,house,villa,79999,,2.0,56.0,Not installed,0,0.0,0.0,0.0,1.0,125.0,270.0,4.0,0,To be done up,0,1,1351.0,17.0,G,Gas,0.0,3.0,Walloon,1428.5535714285713
10547671,7100,la louviere,house,apartment block,169999,1900.0,3.0,287.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,160.0,2.0,0,To renovate,0,0,484.0,92.0,F,,0.0,2.0,Walloon,592.3310104529617
10479624,7100,la louviere,house,villa,190000,,3.0,185.0,Semi equipped,0,0.0,1.0,85.0,1.0,50.0,195.0,4.0,0,Good,0,1,,,G,,1.0,4.0,Walloon,1027.027027027027
10493184,4900,spa,house,apartment block,195000,,3.0,156.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,1,330.0,,D,Gas,,4.0,Walloon,1250.0
9985731,6141,forchies-la-marche,house,mansion,199000,1912.0,3.0,169.0,Installed,0,0.0,1.0,0.0,0.0,0.0,560.0,3.0,0,Good,0,1,476.0,87.0,F,Gas,2.0,4.0,Walloon,1177.5147928994083
10024351,8434,lombardsijde,house,bungalow,199000,1994.0,2.0,60.0,Installed,0,0.0,1.0,0.0,1.0,0.0,286.0,4.0,0,Good,0,0,395.0,12.0,D,Electric,2.0,4.0,Flemish,3316.6666666666665
10465458,7134,binche,house,villa,210000,1972.0,2.0,128.0,Semi equipped,0,1.0,1.0,30.0,1.0,1100.0,1252.0,4.0,0,To restore,0,0,60086.0,144.0,G,Fuel oil,1.0,1.0,Walloon,1640.625
10474802,7141,morlanwelz carnières,house,town house,219000,2018.0,2.0,123.0,USA installed,1,0.0,1.0,25.0,1.0,70.0,150.0,2.0,0,As new,0,0,169.0,31.0,B,Gas,2.0,6.0,Walloon,1780.4878048780488
10321413,4432,ans alleur,house,town house,229000,1975.0,3.0,114.0,Installed,0,0.0,1.0,15.0,1.0,212.0,269.0,2.0,0,Good,0,1,556.0,,G,Gas,2.0,4.0,Walloon,2008.7719298245613
10316343,6000,charleroi,house,apartment block,249000,,8.0,68.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,124.0,2.0,0,To renovate,0,1,204.0,38.0,C,,0.0,2.0,Walloon,3661.764705882353
10032695,6040,jumet,house,villa,249999,,3.0,170.0,Installed,0,0.0,1.0,20.0,1.0,100.0,1778.0,4.0,0,To be done up,0,1,593.0,108.0,G,Gas,2.0,3.0,Walloon,1470.5823529411764
10363337,4430,ans,house,town house,270000,1966.0,4.0,244.0,Installed,0,1.0,1.0,12.0,1.0,150.0,250.0,2.0,0,To be done up,0,0,220.0,55.0,C,Fuel oil,2.0,3.0,Walloon,1106.5573770491803
10183141,7100,haine-saint-pierre,house,villa,279999,1980.0,3.0,202.0,Installed,0,0.0,1.0,50.0,1.0,417.0,826.0,4.0,0,Good,0,1,509.0,96.0,F,Gas,2.0,4.0,Walloon,1386.1336633663366
10344160,4760,büllingen,house,villa,297000,1977.0,4.0,280.0,Hyper equipped,0,0.0,1.0,54.0,1.0,1300.0,1489.0,4.0,0,Just renovated,0,0,330.0,,D,Gas,3.0,5.0,Walloon,1060.7142857142858
10292102,2400,mol,house,apartment block,299000,,6.0,192.0,Installed,0,0.0,1.0,0.0,0.0,0.0,131.0,4.0,0,To renovate,0,1,892.0,,F,,2.0,2.0,Flemish,1557.2916666666667
9488493,9600,ronse,house,apartment block,299000,,2.0,180.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,0,Just renovated,0,0,192.0,,B,,1.0,5.0,Flemish,1661.111111111111
10405375,4460,grÃce-hollogne,house,town house,319000,2013.0,3.0,145.0,Installed,0,0.0,1.0,40.0,1.0,90.0,275.0,2.0,0,Good,0,0,107.0,,B,Gas,2.0,4.0,Walloon,2200.0
10370438,6110,montigny-le-tilleul,house,villa,320000,1950.0,4.0,165.0,USA installed,0,1.0,1.0,100.0,1.0,300.0,500.0,4.0,0,Just renovated,0,0,352.0,,E,Fuel oil,2.0,5.0,Walloon,1939.3939393939395
10553276,2300,turnhout,house,apartment block,325000,,3.0,242.0,,0,0.0,1.0,24.0,0.0,0.0,115.0,2.0,0,To renovate,0,1,362.0,,D,Fuel oil,,2.0,Flemish,1342.9752066115702
10433922,5620,florennes,house,villa,329000,,4.0,214.0,Hyper equipped,0,1.0,1.0,0.0,1.0,2112.0,2112.0,4.0,0,Good,0,0,515.0,,G,Fuel oil,3.0,4.0,Walloon,1537.3831775700935
10181981,2170,merksem,house,apartment block,349000,,3.0,210.0,Semi equipped,0,0.0,0.0,0.0,1.0,115.0,,2.0,0,To renovate,0,1,311.0,,D,Gas,1.0,2.0,Flemish,1661.904761904762
10181982,2170,merksem,house,apartment block,359000,,3.0,178.0,Semi equipped,0,0.0,0.0,0.0,1.0,115.0,,2.0,0,To renovate,0,1,348.0,,D,Gas,1.0,2.0,Flemish,2016.8539325842696
10530520,4900,spa,house,villa,365000,1965.0,4.0,170.0,Installed,0,1.0,1.0,60.0,1.0,900.0,1210.0,4.0,0,As new,0,0,417.0,102.0,E,Fuel oil,2.0,6.0,Walloon,2147.0588235294117
10502400,4460,velroux,house,villa,370000,2002.0,3.0,217.0,Installed,0,0.0,1.0,43.0,0.0,0.0,991.0,4.0,0,As new,0,1,163.0,41.0,B,Fuel oil,2.0,6.0,Walloon,1705.069124423963
10566208,3220,holsbeek,house,house,575000,1918.0,4.0,280.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,2372.0,4.0,0,To be done up,0,0,405.0,,E,Fuel oil,3.0,3.0,Flemish,2053.5714285714284
10566202,5100,dave,house,house,260000,,3.0,125.0,Semi equipped,0,0.0,1.0,0.0,1.0,355.0,465.0,2.0,0,Good,0,1,352.0,,E,Fuel oil,1.0,4.0,Walloon,2080.0
10566198,1730,asse,house,house,279000,1937.0,2.0,221.0,USA installed,0,0.0,1.0,0.0,1.0,58.0,150.0,2.0,0,Good,0,0,500.0,,E,Gas,2.0,4.0,Flemish,1262.4434389140272
10566197,3220,holsbeek,house,house,657000,,3.0,206.0,,0,0.0,1.0,0.0,1.0,1292.0,,4.0,0,,0,0,,,,,,,Flemish,3189.3203883495144
10566195,1570,galmaarden,house,house,349000,1957.0,3.0,160.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,1330.0,3.0,0,To be done up,0,1,566.0,,F,Gas,1.0,3.0,Flemish,2181.25
10566193,3290,diest,apartment,apartment,215000,1994.0,2.0,105.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,,0,0,495.0,,E,Electric,2.0,,Flemish,2047.6190476190477
10566192,3202,aarschot,house,house,529320,2023.0,4.0,162.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,724.0,3.0,0,As new,0,0,,,,,3.0,6.0,Flemish,3267.4074074074074
10566191,8300,knokke-heist,house,house,1595000,1976.0,5.0,336.0,,0,0.0,1.0,20.0,1.0,728.0,916.0,4.0,0,To renovate,0,0,277.0,,C,Gas,,2.0,Flemish,4747.023809523809
10566188,1500,halle,apartment,apartment,267000,2023.0,2.0,92.0,USA hyper equipped,0,0.0,1.0,34.0,0.0,0.0,,2.0,0,As new,1,0,40.0,,A,Gas,3.0,6.0,Flemish,2902.1739130434785
10566187,1190,forest,apartment,apartment,189000,1972.0,2.0,75.0,,0,0.0,1.0,0.0,0.0,0.0,,,0,To be done up,0,1,107.0,,C,,,3.0,Brussels capital region,2520.0
10566186,1190,forest,house,house,550000,1908.0,4.0,230.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,185.0,,D,,,4.0,Brussels capital region,2391.304347826087
10566181,1410,waterloo,apartment,apartment,849700,2023.0,3.0,157.0,Hyper equipped,0,0.0,1.0,16.0,0.0,0.0,,3.0,0,As new,1,1,17.0,291.0,A+,Gas,3.0,6.0,Walloon,5412.101910828025
10566176,9230,wetteren,apartment,apartment,315000,2020.0,2.0,106.0,Hyper equipped,0,0.0,1.0,0.0,1.0,45.0,,2.0,0,As new,1,0,84.0,,A,Gas,3.0,6.0,Flemish,2971.698113207547
10279052,1030,schaerbeek,house,house,530000,1970.0,4.0,270.0,USA hyper equipped,0,0.0,1.0,8.0,0.0,0.0,170.0,2.0,0,As new,0,1,114.0,23.0,C,,3.0,6.0,Brussels capital region,1962.962962962963
10566175,3450,geetbets,house,house,379000,2019.0,5.0,240.0,Installed,0,0.0,1.0,0.0,1.0,1050.0,1300.0,3.0,0,As new,0,1,69.0,,A,Gas,2.0,6.0,Flemish,1579.1666666666667
10566174,1060,saint-gilles,house,house,1075000,1872.0,5.0,400.0,Hyper equipped,0,0.0,1.0,0.0,1.0,130.0,229.0,2.0,0,Good,0,0,358.0,71.0,G,Gas,3.0,4.0,Brussels capital region,2687.5
10566170,6760,virton,apartment,apartment,235000,2006.0,2.0,120.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,As new,1,1,170.0,44.0,B,Fuel oil,2.0,6.0,Walloon,1958.3333333333333
10566166,2850,boom,house,house,310000,1968.0,3.0,151.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,147.0,2.0,0,Good,0,0,217.0,,C,Gas,3.0,4.0,Flemish,2052.980132450331
10566165,2380,ravels,house,house,380000,1964.0,4.0,230.0,USA hyper equipped,0,0.0,1.0,0.0,1.0,150.0,354.0,3.0,0,As new,0,0,193.0,,B,Gas,3.0,6.0,Flemish,1652.1739130434783
10373908,7061,soignies,house,villa,385000,1983.0,3.0,212.0,Installed,0,0.0,1.0,0.0,0.0,0.0,2065.0,4.0,0,To be done up,0,0,234.0,59.0,C,Fuel oil,2.0,3.0,Walloon,1816.0377358490566
10249379,1652,alsemberg,house,villa,389000,1963.0,2.0,130.0,,0,0.0,1.0,0.0,1.0,0.0,610.0,4.0,0,Good,0,1,,,,Gas,,4.0,Flemish,2992.3076923076924
10352168,7140,morlanwelz,house,villa,389000,1980.0,4.0,189.0,Installed,0,0.0,1.0,20.0,1.0,484.0,769.0,4.0,0,To be done up,0,1,328.0,60.0,D,Gas,2.0,3.0,Walloon,2058.201058201058
10521561,2000,antwerp,house,apartment block,394900,2021.0,2.0,79.0,Installed,0,0.0,1.0,8.0,0.0,0.0,,2.0,0,,1,0,65.0,,A,,2.0,,Flemish,4998.734177215189
10517219,2630,aartselaar,house,villa,399000,1954.0,3.0,175.0,Installed,0,1.0,1.0,20.0,1.0,576.0,970.0,4.0,0,,0,1,537.0,,F,Fuel oil,2.0,,Flemish,2280.0
10280974,4000,liege,house,apartment block,399000,,5.0,226.0,,0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,0,,0,1,560.0,160.0,G,,,,Walloon,1765.486725663717
10443115,4550,nandrin,house,farmhouse,400000,,4.0,238.0,Installed,0,0.0,0.0,0.0,0.0,0.0,4159.0,4.0,0,To renovate,0,1,384.0,,E,Fuel oil,2.0,2.0,Walloon,1680.672268907563
10498967,6230,pont-à-celles viesville,house,villa,400000,1985.0,3.0,175.0,USA hyper equipped,0,0.0,1.0,0.0,1.0,1400.0,1577.0,4.0,0,Just renovated,0,0,505.0,125.0,F,Fuel oil,3.0,5.0,Walloon,2285.714285714286
10395726,7100,haine-saint-paul,house,apartment block,419999,1900.0,11.0,361.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,To be done up,0,1,432.0,112.0,F,Gas,1.0,3.0,Walloon,1163.4321329639888
10259424,4053,embourg,house,bungalow,429000,1970.0,3.0,261.0,Installed,0,0.0,1.0,20.0,1.0,606.0,606.0,4.0,0,As new,0,1,300.0,55.0,D,Gas,2.0,6.0,Walloon,1643.6781609195402
10486631,1800,vilvoorde,house,mansion,440000,1850.0,5.0,320.0,Installed,0,0.0,1.0,40.0,1.0,40.0,203.0,2.0,0,Good,0,1,621.0,4059.0,F,Gas,2.0,4.0,Flemish,1375.0
10290823,4800,ensival,house,apartment block,450000,1850.0,6.0,1056.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,820.0,4.0,0,To restore,0,1,,,,,1.0,1.0,Walloon,426.1363636363636
10355167,6230,pont-à-celles viesville,house,villa,450000,1985.0,3.0,175.0,USA hyper equipped,0,0.0,1.0,0.0,1.0,3400.0,3538.0,4.0,0,Just renovated,0,0,505.0,125.0,F,Fuel oil,3.0,5.0,Walloon,2571.4285714285716
10379461,4053,embourg,house,villa,469000,1968.0,4.0,266.0,Semi equipped,0,0.0,1.0,31.0,0.0,0.0,644.0,4.0,0,Good,0,1,335.0,62.0,D,Gas,1.0,4.0,Walloon,1763.157894736842
10544886,6000,charleroi,house,apartment block,480000,,7.0,330.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,Good,0,0,211.0,40.0,C,Gas,2.0,4.0,Walloon,1454.5454545454545
10535284,1020,bruxelles,house,apartment block,485000,,3.0,175.0,Not installed,0,0.0,1.0,0.0,1.0,100.0,180.0,2.0,0,To be done up,0,1,251.0,,E,Gas,0.0,3.0,Brussels capital region,2771.4285714285716
10494524,4470,saint-georges-sur-meuse,house,apartment block,489000,1999.0,5.0,300.0,USA installed,0,1.0,1.0,15.0,1.0,300.0,651.0,4.0,0,Good,0,0,232.0,58.0,C,Fuel oil,2.0,4.0,Walloon,1630.0
10534392,1428,braine-l'alleud lillois-witterzée,house,villa,495000,1991.0,6.0,220.0,Installed,0,0.0,1.0,30.0,0.0,0.0,800.0,4.0,0,Good,0,1,400.0,73.0,E,Gas,2.0,4.0,Walloon,2250.0
10536624,2275,poederlee,house,villa,495000,1987.0,4.0,261.0,Installed,0,0.0,1.0,55.0,1.0,0.0,926.0,4.0,1,Good,0,1,540.0,,F,Gas,2.0,4.0,Flemish,1896.551724137931
10252282,4900,spa,house,apartment block,495000,,4.0,217.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,1,137.0,,B,Gas,,4.0,Walloon,2281.10599078341
10495405,2060,antwerp,house,apartment block,499000,,4.0,180.0,Installed,0,0.0,1.0,5.0,1.0,15.0,,2.0,0,Good,0,0,321.0,,D,Gas,2.0,4.0,Flemish,2772.222222222222
10490835,9840,de pinte,house,villa,525000,1975.0,5.0,270.0,Installed,0,1.0,1.0,15.0,1.0,200.0,542.0,4.0,0,To be done up,0,0,480.0,,E,Electric,2.0,3.0,Flemish,1944.4444444444443
10445307,6960,manhay,house,town house,535000,2008.0,5.0,540.0,,0,0.0,1.0,100.0,1.0,2500.0,4600.0,4.0,0,As new,0,0,158.0,41.0,B,Fuel oil,,6.0,Walloon,990.7407407407408
10483953,4140,sprimont,house,villa,549000,1986.0,4.0,200.0,Installed,0,0.0,1.0,0.0,1.0,600.0,1298.0,4.0,0,Good,0,1,315.0,75.0,D,Fuel oil,2.0,4.0,Walloon,2745.0
10537876,3070,kortenberg,house,villa,555000,1995.0,4.0,230.0,Installed,0,1.0,1.0,40.0,1.0,400.0,624.0,3.0,0,As new,0,0,115.0,,B,Gas,2.0,6.0,Flemish,2413.0434782608695
10416956,2400,mol,house,villa,560000,2005.0,4.0,250.0,Installed,0,1.0,1.0,24.0,1.0,1.0,2328.0,4.0,0,As new,0,0,260.0,,C,Gas,2.0,6.0,Flemish,2240.0
10529998,4020,liège,house,apartment block,565000,1940.0,8.0,355.0,Not installed,0,0.0,0.0,0.0,1.0,25.0,139.0,2.0,0,As new,0,1,218.0,40.0,C,Gas,0.0,6.0,Walloon,1591.5492957746478
10448493,9667,horebeke,house,country cottage,585000,1957.0,3.0,200.0,Installed,0,0.0,0.0,0.0,0.0,0.0,5520.0,3.0,0,Just renovated,0,0,374.0,,D,Gas,2.0,5.0,Flemish,2925.0
10205519,2018,antwerp,house,mansion,599000,,2.0,240.0,Installed,0,0.0,1.0,38.0,0.0,0.0,97.0,2.0,0,Just renovated,0,1,217.0,,C,,2.0,5.0,Flemish,2495.8333333333335
10542557,2910,essen,house,villa,615000,2000.0,4.0,235.0,Installed,0,0.0,1.0,25.0,1.0,175.0,613.0,4.0,0,As new,0,0,179.0,,B,Gas,2.0,6.0,Flemish,2617.021276595745
10566162,8500,kortrijk,house,house,435000,1925.0,4.0,300.0,Installed,0,0.0,1.0,25.0,1.0,115.0,200.0,2.0,0,As new,0,1,205.0,,C,Gas,2.0,6.0,Flemish,1450.0
10566161,7333,saint-ghislain,apartment,apartment,183000,2022.0,1.0,73.0,Not installed,0,0.0,1.0,4.0,0.0,0.0,,,0,As new,1,0,104.0,,B,Gas,0.0,6.0,Walloon,2506.849315068493
10566160,7333,saint-ghislain,apartment,apartment,220000,2022.0,2.0,89.0,Not installed,0,0.0,1.0,4.0,0.0,0.0,,,0,As new,1,0,70.0,,A,Gas,0.0,6.0,Walloon,2471.9101123595506
10566159,7333,saint-ghislain,apartment,apartment,244000,2022.0,2.0,115.0,Not installed,0,0.0,1.0,7.0,0.0,0.0,,,0,As new,1,0,60.0,,A,Gas,0.0,6.0,Walloon,2121.7391304347825
10566158,7900,leuze-en-hainaut,apartment,apartment,181000,,1.0,59.0,,0,0.0,1.0,7.0,0.0,0.0,,,0,As new,0,0,92.0,,B,,,6.0,Walloon,3067.7966101694915
